transaction_id,customer_id,transaction_date,region,customer_type,product,quantity,sales_amount,discount,gst_amount,payment_method,order_status,source,support_tickets
TX000244,100916,2025-06-15,South,Existing,Data Analytics,5,50870.41,0.05,9156.67,Card,Completed,Online,1
TX000245,100074,2025-04-11,South,New,Invoice Pro,4,15707.45,0.1,2827.34,Cash,Completed,Referral,0
TX000246,104444,2026-02-08,South,New,GST Filing,5,9812.4,0.0,1766.23,UPI,Completed,Offline,1
TX000247,100730,2026-05-16,North,Existing,GST Filing,3,5360.55,0.05,964.9,Card,Completed,Online,2
TX000248,100705,2026-05-22,West,Existing,Invoice Pro,2,8677.34,0.05,1561.92,Card,Completed,Referral,2
TX000249,100993,2025-04-21,Northeast,Existing,Invoice Pro,1,3402.71,0.05,612.49,Cash,Completed,Offline,2
TX000250,104890,2026-05-31,South,Existing,Data Analytics,1,-7908.47,0.0,-1423.52,Cash,Refunded,Online,0
TX000251,102323,2025-07-26,South,Existing,Invoice Pro,2,9496.87,0.0,1709.44,UPI,Completed,Online,0
TX000252,100499,2026-06-30,South,Existing,Data Analytics,5,46793.36,0.0,8422.8,Card,Completed,Online,0
TX000253,101535,2026-02-27,North,New,Invoice Pro,5,23120.89,0.05,4161.76,Bank Transfer,Completed,Offline,3
TX000254,104731,2025-01-23,Northeast,Existing,Invoice Pro,1,3963.97,0.05,713.51,Card,Completed,Offline,1
TX000255,100483,2026-06-02,South,Existing,GST Filing,5,9225.1,0.0,1660.52,UPI,Completed,Referral,0
TX000256,103824,2026-03-05,South,Existing,Data Analytics,1,6965.43,0.15,1253.78,Card,Completed,Online,2
TX000257,104841,2026-06-07,West,Existing,Data Analytics,5,42525.86,0.1,7654.65,UPI,Completed,Offline,4
TX000258,104163,2025-07-28,South,Existing,GST Filing,1,1877.85,0.05,338.01,Bank Transfer,Completed,Online,0
TX000259,101334,2025-01-13,Northeast,Existing,Payroll,3,19680.49,0.05,3542.49,Bank Transfer,Completed,Online,2
TX000260,102000,2026-04-24,Central,New,Invoice Pro,3,11756.52,0.1,2116.17,UPI,Cancelled,Online,4
TX000261,103259,2026-01-25,North,Existing,Invoice Pro,4,15658.71,0.0,2818.57,UPI,Completed,Referral,0
TX000262,101637,2026-03-22,Central,New,Payroll,2,14224.18,0.0,2560.35,UPI,Completed,Offline,0
TX000263,103731,2025-08-18,East,New,Invoice Pro,3,12691.65,0.0,2284.5,Cash,Completed,Offline,2
TX000264,103415,2025-06-04,North,New,Invoice Pro,2,9242.66,0.0,1663.68,Bank Transfer,Completed,Online,3
TX000265,100172,2025-09-03,Central,Existing,Payroll,1,6413.15,0.0,1154.37,Bank Transfer,Cancelled,Online,2
TX000266,100988,2025-10-09,South,New,Invoice Pro,2,8227.11,0.05,1480.88,Card,Completed,Referral,2
TX000267,103931,2025-01-05,South,Existing,Payroll,1,6324.5,0.1,1138.41,Bank Transfer,Completed,Offline,0
TX000268,104527,2025-07-29,South,Existing,GST Filing,3,5124.89,0.0,922.48,Bank Transfer,Completed,Offline,2
TX000269,100641,2025-11-05,South,Existing,Payroll,5,34489.82,0.0,6208.17,Cash,Completed,Online,0
TX000270,103630,2026-01-25,South,Existing,Data Analytics,5,47114.53,0.05,8480.62,UPI,Completed,Online,0
TX000271,101492,2025-12-13,West,New,Payroll,5,28607.41,0.1,5149.33,UPI,Completed,Online,0
TX000272,102843,2026-02-04,West,Existing,Payroll,4,30228.73,0.0,5441.17,UPI,Completed,Online,0
TX000273,101978,2025-07-16,Northeast,New,GST Filing,1,1571.03,0.1,282.79,UPI,Completed,Online,3
TX000274,101060,2025-09-09,North,Existing,Payroll,4,20763.78,0.1,3737.48,Bank Transfer,Completed,Online,3
TX000275,102230,2026-03-26,Central,Existing,Data Analytics,5,51456.27,0.0,9262.13,Card,Completed,Online,2
TX000276,102787,2025-02-11,South,Existing,Invoice Pro,5,16336.64,0.15,2940.6,UPI,Completed,Offline,0
TX000277,101165,2025-03-20,Northeast,New,Invoice Pro,4,16903.05,0.0,3042.55,UPI,Completed,Offline,0
TX000278,101957,2025-11-27,South,Existing,Invoice Pro,1,-4626.35,0.0,-832.74,UPI,Refunded,Offline,2
TX000279,103078,2026-05-04,East,New,GST Filing,2,3548.43,0.0,638.72,UPI,Completed,Offline,2
TX000280,102769,2025-11-24,South,Existing,GST Filing,1,1952.39,0.0,351.43,Bank Transfer,Completed,Offline,0
TX000281,103070,2025-06-13,Northeast,Existing,Invoice Pro,1,4002.9,0.0,720.52,Bank Transfer,Completed,Online,2
TX000282,100567,2025-08-27,Central,Existing,Data Analytics,3,26414.92,0.15,4754.69,Card,Completed,Online,0
TX000283,100474,2025-07-26,South,New,Invoice Pro,2,7339.37,0.0,1321.09,Cash,Completed,Offline,3
TX000284,101049,2025-01-09,East,Existing,Data Analytics,2,16644.15,0.1,2995.95,Card,Completed,Online,2
TX000285,103637,2025-06-28,West,Existing,Invoice Pro,4,13675.49,0.05,2461.59,Card,Completed,Online,1
TX000286,100446,2026-06-25,East,Existing,Payroll,2,11551.8,0.1,2079.32,UPI,Completed,Online,1
TX000287,103146,2025-07-04,North,Existing,GST Filing,5,6372.65,0.15,1147.08,UPI,Completed,Online,0
TX000288,101613,2026-01-05,North,Existing,Invoice Pro,3,13144.23,0.0,2365.96,Card,Completed,Online,3
TX000289,104572,2025-08-03,South,Existing,Payroll,1,7590.7,0.0,1366.33,UPI,Completed,Offline,0
TX000290,101435,2026-01-29,East,Existing,GST Filing,1,1753.41,0.0,315.61,UPI,Completed,Offline,1
TX000291,102548,2026-03-22,South,Existing,Invoice Pro,1,4062.66,0.1,731.28,UPI,Completed,Online,0
TX000292,104475,2026-06-14,North,New,Data Analytics,4,29817.2,0.1,5367.1,UPI,Completed,Offline,2
TX000293,102401,2026-01-28,North,Existing,GST Filing,1,1581.64,0.05,284.7,UPI,Completed,Online,2
TX000294,101592,2026-03-26,Central,New,Invoice Pro,4,-15641.59,0.05,-2815.49,Bank Transfer,Refunded,Online,1
TX000295,102904,2025-04-09,Central,Existing,Invoice Pro,4,18003.6,0.0,3240.65,UPI,Completed,Referral,2
TX000296,100731,2025-12-04,West,New,GST Filing,4,6686.63,0.05,1203.59,UPI,Completed,Offline,1
TX000297,101657,2025-02-24,South,Existing,Invoice Pro,5,17655.47,0.1,3177.98,Bank Transfer,Completed,Offline,1
TX000298,101382,2026-01-13,Northeast,New,Invoice Pro,5,17135.44,0.1,3084.38,Bank Transfer,Completed,Offline,3
TX000299,102402,2025-02-06,Central,Existing,Payroll,4,29923.34,0.0,5386.2,Card,Completed,Online,1
TX000300,104919,2026-05-13,West,Existing,Payroll,1,6354.13,0.0,1143.74,UPI,Cancelled,Online,1
TX000301,103509,2025-02-16,South,New,Data Analytics,2,17612.92,0.0,3170.33,Cash,Completed,Offline,3
TX000302,102190,2025-09-28,Northeast,New,GST Filing,2,3941.91,0.0,709.54,UPI,Completed,Online,0
TX000303,100169,2025-02-02,North,New,Data Analytics,3,28440.12,0.05,5119.22,Card,Completed,Online,2
TX000304,100699,2025-10-26,South,New,Invoice Pro,1,-4530.32,0.0,-815.46,Card,Refunded,Online,2
TX000305,101384,2025-11-28,Central,Existing,Invoice Pro,5,19639.76,0.0,3535.16,Card,Completed,Online,1
TX000306,103182,2025-02-01,North,New,Data Analytics,4,34957.96,0.0,6292.43,Card,Completed,Offline,1
TX000307,101553,2026-03-16,North,Existing,Data Analytics,2,19278.23,0.0,3470.08,Card,Completed,Online,0
TX000308,104730,2025-10-03,East,Existing,Data Analytics,5,45957.05,0.0,8272.27,Card,Cancelled,Online,3
TX000309,104292,2026-02-27,East,New,Data Analytics,3,28859.81,0.05,5194.77,UPI,Completed,Online,0
TX000310,101719,2025-05-14,North,New,GST Filing,3,4760.19,0.15,856.83,Bank Transfer,Completed,Referral,2
TX000311,100888,2026-05-04,Central,Existing,GST Filing,1,1621.79,0.1,291.92,Cash,Completed,Referral,0
TX000312,100187,2025-04-29,North,Existing,GST Filing,4,7697.67,0.05,1385.58,UPI,Completed,Online,0
TX000313,104998,2025-01-18,North,Existing,GST Filing,1,1741.92,0.0,313.55,Bank Transfer,Completed,Online,1
TX000314,103331,2025-09-18,East,Existing,GST Filing,3,4489.86,0.1,808.17,UPI,Completed,Online,3
TX000315,101735,2025-11-19,North,Existing,Data Analytics,1,8953.48,0.0,1611.63,UPI,Completed,Online,0
TX000316,101070,2025-05-26,South,Existing,Invoice Pro,1,3817.99,0.1,687.24,UPI,Completed,Offline,1
TX000317,104312,2025-04-30,West,New,GST Filing,1,1746.63,0.05,314.39,UPI,Completed,Offline,1
TX000318,104734,2025-12-25,South,Existing,GST Filing,3,4463.03,0.1,803.35,UPI,Completed,Online,1
TX000319,104073,2026-06-30,South,Existing,Data Analytics,2,17819.79,0.0,3207.56,Bank Transfer,Completed,Online,0
TX000320,101453,2025-09-28,Central,Existing,GST Filing,1,1758.74,0.05,316.57,UPI,Cancelled,Referral,0
TX000321,101013,2026-01-16,East,Existing,Invoice Pro,2,7591.48,0.0,1366.47,UPI,Completed,Referral,2
TX000322,100050,2025-06-19,North,Existing,Invoice Pro,2,8419.25,0.0,1515.46,Card,Completed,Offline,1
TX000323,104040,2026-03-26,Northeast,New,Data Analytics,5,46791.23,0.1,8422.42,Bank Transfer,Completed,Online,1
TX000324,100063,2025-01-19,South,Existing,Data Analytics,4,41462.48,0.05,7463.25,UPI,Completed,Offline,3
TX000325,104476,2025-02-07,Northeast,Existing,GST Filing,5,7193.41,0.1,1294.81,UPI,Completed,Online,0
TX000326,101151,2025-02-12,West,New,Invoice Pro,1,4002.8,0.05,720.5,Bank Transfer,Completed,Referral,2
TX000327,101890,2026-03-29,South,Existing,GST Filing,3,4855.66,0.0,874.02,Bank Transfer,Completed,Offline,3
TX000328,104346,2025-01-31,Central,New,GST Filing,2,3472.86,0.0,625.11,Cash,Completed,Offline,4
TX000329,103628,2025-09-24,North,New,GST Filing,1,1711.96,0.05,308.15,UPI,Completed,Offline,1
TX000330,102167,2025-07-09,South,Existing,Invoice Pro,1,4064.79,0.0,731.66,UPI,Completed,Online,1
TX000331,102087,2025-05-19,North,Existing,Invoice Pro,3,12119.11,0.05,2181.44,UPI,Completed,Online,2
TX000332,102102,2026-01-28,South,New,Invoice Pro,3,11677.03,0.05,2101.87,Card,Completed,Offline,3
TX000333,100265,2025-06-12,Northeast,Existing,Data Analytics,2,18921.49,0.05,3405.87,UPI,Completed,Online,1
TX000334,101859,2025-10-13,West,Existing,Payroll,2,12051.51,0.0,2169.27,UPI,Cancelled,Online,0
TX000335,103774,2025-03-08,West,New,Invoice Pro,1,4092.86,0.0,736.71,Bank Transfer,Completed,Offline,2
TX000336,100832,2026-01-17,North,Existing,Payroll,4,28517.45,0.0,5133.14,Bank Transfer,Completed,Offline,1
TX000337,102780,2025-01-12,Central,Existing,Invoice Pro,2,-7654.18,0.05,-1377.75,UPI,Refunded,Offline,1
TX000338,102141,2026-02-27,South,New,Data Analytics,4,29197.7,0.1,5255.59,Card,Completed,Online,0
TX000339,104387,2026-01-24,South,New,GST Filing,2,3803.05,0.0,684.55,Card,Completed,Referral,0
TX000340,104680,2026-04-16,North,Existing,Invoice Pro,5,17424.98,0.1,3136.5,UPI,Completed,Online,0
TX000341,101832,2025-08-13,North,Existing,Payroll,3,16410.72,0.15,2953.93,Card,Completed,Online,3
TX000342,100474,2025-03-18,Northeast,New,GST Filing,1,-1511.45,0.1,-272.06,Card,Refunded,Online,0
TX000343,102638,2025-11-03,West,Existing,GST Filing,5,7121.83,0.1,1281.93,Card,Completed,Referral,0
TX000344,102897,2025-01-26,East,Existing,Payroll,3,17954.66,0.1,3231.84,UPI,Completed,Online,1
TX000345,100155,2026-01-21,West,Existing,GST Filing,4,5925.92,0.1,1066.67,Card,Completed,Offline,5
TX000346,102621,2025-03-26,South,Existing,Payroll,5,-28566.31,0.05,-5141.94,UPI,Refunded,Online,3
TX000347,103067,2025-04-16,West,New,Invoice Pro,4,15413.33,0.05,2774.4,Bank Transfer,Completed,Online,0
TX000348,102884,2026-02-04,South,Existing,Payroll,3,19361.64,0.0,3485.1,UPI,Completed,Referral,2
TX000349,100114,2026-02-11,East,New,Data Analytics,1,8896.85,0.05,1601.43,UPI,Completed,Referral,4
TX000350,100243,2026-06-23,South,Existing,Invoice Pro,4,17000.92,0.0,3060.17,UPI,Completed,Offline,1
TX000351,104122,2025-04-21,West,New,Payroll,2,13585.09,0.05,2445.32,Bank Transfer,Completed,Online,0
TX000352,100483,2026-06-24,East,New,GST Filing,3,4630.6,0.05,833.51,UPI,Completed,Referral,0
TX000353,104299,2025-12-06,Northeast,Existing,Invoice Pro,2,7399.23,0.0,1331.86,Bank Transfer,Completed,Online,1
TX000354,102704,2025-03-05,Northeast,Existing,GST Filing,1,1753.7,0.1,315.67,UPI,Completed,Online,2
TX000355,103083,2026-02-24,Northeast,Existing,Payroll,4,23800.76,0.1,4284.14,UPI,Completed,Online,2
TX000356,103519,2025-08-15,South,Existing,GST Filing,2,2756.64,0.15,496.2,UPI,Completed,Online,0
TX000357,100895,2025-06-08,North,Existing,Data Analytics,3,28651.8,0.0,5157.32,UPI,Completed,Offline,1
TX000358,104796,2025-12-21,South,Existing,GST Filing,5,8557.03,0.0,1540.27,Card,Completed,Online,0
TX000359,103179,2025-12-21,North,Existing,Payroll,1,6065.81,0.0,1091.85,UPI,Completed,Online,1
TX000360,101523,2026-07-01,South,Existing,Invoice Pro,1,4139.58,0.1,745.12,Cash,Completed,Online,2
TX000361,101075,2025-12-15,North,New,GST Filing,5,8354.64,0.05,1503.84,Bank Transfer,Completed,Offline,0
TX000362,104761,2025-11-18,Northeast,New,Payroll,4,27320.78,0.0,4917.74,UPI,Completed,Online,1
TX000363,101959,2025-12-19,North,Existing,Invoice Pro,5,18935.75,0.0,3408.44,UPI,Completed,Referral,2
TX000364,100067,2025-06-21,East,New,Payroll,2,12874.64,0.0,2317.44,UPI,Completed,Offline,3
TX000365,104193,2025-09-04,South,Existing,Payroll,1,6037.37,0.0,1086.73,UPI,Completed,Online,2
TX000366,101162,2026-05-14,West,Existing,Data Analytics,2,15240.55,0.1,2743.3,Card,Completed,Online,0
TX000367,101533,2026-04-28,South,New,Invoice Pro,3,12954.04,0.0,2331.73,UPI,Completed,Referral,3
TX000368,100397,2025-09-13,South,New,Data Analytics,2,14516.76,0.05,2613.02,Card,Completed,Referral,0
TX000369,103433,2026-06-24,West,New,Data Analytics,2,18086.82,0.0,3255.63,UPI,Completed,Online,1
TX000370,101810,2025-07-18,South,Existing,Invoice Pro,5,19384.02,0.05,3489.12,Bank Transfer,Completed,Offline,0
TX000371,103592,2025-04-06,Central,New,GST Filing,5,9773.18,0.0,1759.17,Card,Completed,Offline,2
TX000372,100010,2026-06-26,North,New,GST Filing,2,3112.61,0.15,560.27,UPI,Completed,Offline,2
TX000373,100346,2025-10-11,South,New,Data Analytics,5,50827.14,0.0,9148.89,Card,Completed,Online,0
TX000374,102518,2025-12-14,South,New,GST Filing,5,8600.22,0.1,1548.04,UPI,Completed,Offline,1
TX000375,104725,2026-03-05,North,Existing,Invoice Pro,3,12575.27,0.15,2263.55,Card,Completed,Online,0
TX000376,104305,2025-03-04,North,New,Payroll,2,13969.29,0.1,2514.47,UPI,Completed,Offline,0
TX000377,102205,2026-05-25,West,Existing,GST Filing,3,5024.19,0.1,904.35,Card,Completed,Online,2
TX000378,103253,2025-07-02,South,Existing,GST Filing,3,6072.9,0.0,1093.12,Cash,Completed,Offline,0
TX000379,103046,2025-01-21,West,Existing,Invoice Pro,3,12066.57,0.0,2171.98,UPI,Completed,Online,0
TX000380,103672,2025-05-30,South,Existing,Data Analytics,3,26060.34,0.05,4690.86,UPI,Completed,Online,2
TX000381,101320,2026-06-09,East,New,GST Filing,4,6878.27,0.1,1238.09,UPI,Completed,Offline,1
TX000382,104191,2025-06-20,East,New,Data Analytics,2,16049.83,0.1,2888.97,Cash,Completed,Offline,0
TX000383,103367,2025-11-22,Northeast,Existing,Data Analytics,2,18055.57,0.05,3250.0,UPI,Completed,Online,2
TX000384,100652,2025-04-11,East,Existing,Payroll,1,6835.78,0.05,1230.44,UPI,Completed,Online,1
TX000385,100515,2025-12-02,West,New,Invoice Pro,3,12335.64,0.0,2220.42,Card,Completed,Online,1
TX000386,101444,2025-07-22,South,Existing,Data Analytics,5,41037.14,0.05,7386.69,Card,Completed,Referral,0
TX000387,100874,2025-08-23,West,Existing,GST Filing,2,2967.49,0.1,534.15,UPI,Completed,Online,1
TX000388,100305,2025-11-16,South,Existing,GST Filing,5,6869.7,0.1,1236.55,Card,Completed,Offline,0
TX000389,103026,2025-11-10,East,Existing,GST Filing,2,3339.96,0.05,601.19,Card,Completed,Online,3
TX000390,100413,2025-01-25,South,Existing,GST Filing,1,1638.38,0.1,294.91,Card,Cancelled,Offline,1
TX000391,102691,2025-04-16,West,Existing,GST Filing,5,8525.54,0.0,1534.6,Cash,Completed,Online,2
TX000392,101457,2025-01-26,Central,New,Payroll,5,36671.1,0.0,6600.8,Card,Completed,Online,1
TX000393,101551,2025-02-25,South,New,GST Filing,2,3816.35,0.0,686.94,UPI,Cancelled,Online,0
TX000394,102304,2026-05-21,North,Existing,Invoice Pro,5,19722.02,0.1,3549.96,UPI,Completed,Online,1
TX000395,102831,2026-02-23,South,Existing,Invoice Pro,2,8654.66,0.0,1557.84,Card,Completed,Online,0
TX000396,101327,2025-11-23,West,New,Data Analytics,4,-37086.73,0.1,-6675.61,Cash,Refunded,Online,1
TX000397,103929,2025-12-26,Northeast,Existing,Invoice Pro,2,8903.35,0.0,1602.6,UPI,Completed,Offline,0
TX000398,101814,2025-01-08,South,Existing,Data Analytics,3,25870.75,0.1,4656.73,UPI,Completed,Online,1
TX000399,104302,2025-10-15,North,New,GST Filing,5,8443.45,0.0,1519.82,Bank Transfer,Completed,Offline,2
TX000400,100746,2025-10-26,West,New,Payroll,3,18010.49,0.0,3241.89,UPI,Completed,Online,1
TX000401,102261,2025-10-08,Northeast,New,GST Filing,5,9118.99,0.0,1641.42,Cash,Completed,Offline,2
TX000402,101949,2026-03-08,South,Existing,Invoice Pro,2,7224.76,0.1,1300.46,UPI,Completed,Offline,3
TX000403,100094,2025-06-27,South,Existing,GST Filing,1,-1832.38,0.0,-329.83,UPI,Refunded,Online,0
TX000404,102506,2025-12-09,North,New,Payroll,3,21212.2,0.0,3818.2,Bank Transfer,Completed,Online,0
TX000405,103466,2025-07-26,Northeast,Existing,GST Filing,3,5286.76,0.0,951.62,Card,Completed,Online,3
TX000406,100942,2026-05-05,Northeast,Existing,Data Analytics,5,35872.97,0.1,6457.13,UPI,Completed,Online,2
TX000407,101165,2025-06-27,South,New,GST Filing,1,1885.52,0.1,339.39,Cash,Completed,Online,4
TX000408,101188,2025-06-24,South,New,Payroll,4,28629.01,0.0,5153.22,UPI,Completed,Online,1
TX000409,102763,2026-07-01,North,Existing,Invoice Pro,4,16583.76,0.0,2985.08,UPI,Completed,Offline,3
TX000410,103874,2025-06-18,South,New,Payroll,3,18568.06,0.1,3342.25,Cash,Completed,Online,0
TX000411,100945,2025-05-19,North,Existing,Payroll,2,14449.0,0.0,2600.82,UPI,Completed,Referral,0
TX000412,100799,2025-01-07,North,Existing,GST Filing,1,1678.5,0.0,302.13,Bank Transfer,Completed,Online,2
TX000413,103471,2025-11-24,South,Existing,Payroll,3,19753.66,0.05,3555.66,Card,Completed,Referral,1
TX000414,101782,2025-08-10,Northeast,Existing,Payroll,4,24756.29,0.0,4456.13,Card,Completed,Referral,0
TX000415,100249,2025-07-16,South,Existing,Payroll,3,19972.34,0.1,3595.02,Card,Completed,Offline,3
TX000416,103196,2025-01-02,West,Existing,GST Filing,5,9786.88,0.0,1761.64,Bank Transfer,Completed,Online,3
TX000417,102578,2025-04-13,South,Existing,GST Filing,1,1901.45,0.0,342.26,UPI,Completed,Offline,1
TX000418,100920,2025-05-16,East,Existing,Payroll,1,6511.95,0.1,1172.15,UPI,Completed,Offline,2
TX000419,101859,2026-01-16,West,New,GST Filing,2,3115.83,0.1,560.85,UPI,Completed,Online,1
TX000420,104060,2026-06-30,South,Existing,Data Analytics,5,42026.67,0.0,7564.8,UPI,Completed,Online,2
TX000421,102041,2026-03-21,South,Existing,Invoice Pro,3,11370.63,0.05,2046.71,Card,Completed,Online,3
TX000422,100310,2026-07-02,West,Existing,Data Analytics,5,50551.76,0.0,9099.32,UPI,Completed,Offline,2
TX000423,102347,2026-06-21,North,Existing,Data Analytics,2,20223.84,0.0,3640.29,UPI,Completed,Online,2
TX000424,100193,2025-11-15,West,New,Invoice Pro,2,8802.72,0.05,1584.49,UPI,Completed,Offline,1
TX000425,102438,2026-04-20,Central,Existing,GST Filing,3,5039.82,0.0,907.17,UPI,Completed,Online,1
TX000426,102585,2026-05-12,West,New,Invoice Pro,2,7060.83,0.15,1270.95,UPI,Completed,Online,3
TX000427,103577,2025-08-28,East,Existing,GST Filing,2,3700.27,0.0,666.05,Card,Completed,Online,0
TX000428,101725,2025-06-30,West,Existing,Data Analytics,5,52680.89,0.0,9482.56,Bank Transfer,Completed,Online,3
TX000429,100390,2025-10-07,South,New,Invoice Pro,5,20384.88,0.05,3669.28,Bank Transfer,Completed,Referral,0
TX000430,103508,2026-01-24,North,New,GST Filing,1,1728.53,0.0,311.14,UPI,Completed,Online,0
TX000431,104361,2025-03-12,West,New,GST Filing,2,3028.46,0.1,545.12,Card,Completed,Online,3
TX000432,103139,2025-10-18,Northeast,Existing,GST Filing,4,7301.18,0.05,1314.21,Card,Cancelled,Offline,0
TX000433,102456,2025-11-27,South,New,Data Analytics,2,-17230.79,0.05,-3101.54,Bank Transfer,Refunded,Online,1
TX000434,101846,2025-12-26,Central,Existing,Invoice Pro,4,17210.74,0.0,3097.93,Card,Completed,Online,0
TX000435,103954,2025-08-07,West,Existing,GST Filing,4,6743.35,0.1,1213.8,UPI,Cancelled,Online,1
TX000436,101688,2025-01-12,North,Existing,GST Filing,5,7377.08,0.15,1327.87,UPI,Completed,Online,0
TX000437,103495,2025-06-13,North,Existing,GST Filing,5,8065.6,0.05,1451.81,Card,Completed,Online,0
TX000438,102822,2025-10-31,East,Existing,Data Analytics,4,35965.55,0.0,6473.8,UPI,Completed,Online,2
TX000439,100426,2025-06-20,South,Existing,Data Analytics,4,36768.01,0.05,6618.24,Bank Transfer,Completed,Online,1
TX000440,102826,2026-04-22,Central,Existing,Invoice Pro,4,19462.24,0.0,3503.2,Card,Completed,Offline,0
TX000441,104511,2026-01-15,Central,New,Payroll,5,28533.8,0.1,5136.08,Cash,Completed,Offline,1
TX000442,104968,2025-11-11,South,Existing,Invoice Pro,4,15813.43,0.15,2846.42,UPI,Completed,Online,0
TX000443,104579,2025-04-15,South,New,Data Analytics,3,32905.11,0.0,5922.92,Bank Transfer,Completed,Referral,3
TX000444,103853,2025-05-03,South,New,Payroll,5,29495.23,0.1,5309.14,Cash,Completed,Referral,0
